gene_id	gene_name	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000131018	SYNE1	826.4781478002983	823.8501843664641	829.1061112341325	-0.00916919651606858	0.0006526402321299854	-0.18039612310423037	0.8568415977136928	0.8814733800464087	0.8180568088747584	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000223508	RPL23AP53	92.88671754969619	93.7208267229048	92.05260837648756	0.025772341099159365	0.004034076692880381	0.18018999537815888	0.8570034124144629	0.8815861534161201	0.8636685377722492	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000179038	AP001885.1	15.096199966146536	14.806966592315376	15.385433339977693	-0.05351603615386702	0.0001	-0.17924681394465222	0.8577439067050399	0.8822941555419784	0.794327815480951	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000204758	AC008429.1	16.019720054128868	16.316875792662803	15.722564315594932	0.051907823626629594	0.0001	0.17892732551918059	0.8579947663502049	0.8824984531982286	0.8983527905680967	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000105270	CLIP3	53.00314232887314	53.573876510935925	52.43240814681037	0.030780495207235272	0.00281293523626612	0.17818509911456867	0.858577611643957	0.8830441720926796	0.9119478503225458	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000285803	AL442003.1	115.62491053014628	114.83757940764002	116.41224165265255	-0.01956334960863949	0.0001	-0.17793445136792402	0.858774454269951	0.8831928462660583	0.6456578289035214	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000164197	RNF180	125.84867432657609	127.69703786830665	124.00031078484551	0.042213583670785426	0.03274059354315134	0.17772814784330454	0.8589364783821566	0.8833056959727859	0.8226195224940976	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000273729	AC007686.3	33.44066797781934	33.86354297124638	33.01779298439231	0.03595163344330111	0.0001	0.17749272172379504	0.8591213816956144	0.8834120341562773	0.9629400123420676	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000163430	FSTL1	9.777234877746986	9.380973781822775	10.1734959736712	-0.11130765750753029	0.18606709466658897	-0.1774633072189795	0.8591444843458154	0.8834120341562773	0.9919211665047161	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000184304	PRKD1	249.14571179885115	250.58628311632822	247.705140481374	0.01665022122130642	0.002383794864332697	0.1768292464461586	0.8596425157001029	0.8838703270447064	0.9268855170139914	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000112592	TBP	413.3306652402712	416.4485188946632	410.2128115858791	0.02173931269508512	0.00854907467355185	0.1762379889964793	0.8601069769417514	0.8842940500044508	0.884957850105048	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000188124	OR2AG2	25.829166629740985	26.198056363839843	25.460276895642135	0.040428945193217304	0.0001	0.17586060394972736	0.8604034564116676	0.8844956806150964	0.9102927721384269	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000272462	U91328.1	99.30094251179247	100.95391136277506	97.64797366080985	0.047794098952067245	0.04321032022780042	0.17585504672236074	0.8604078224016725	0.8844956806150964	0.8206638359971432	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000197361	FBXL22	13.789915441172354	13.519181612577617	14.060649269767096	-0.054672555112272404	0.0001	-0.1752941265290198	0.86084852666882	0.8848948675732131	0.2414592127974538	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000225975	LINC01534	51.63275637885389	52.150303215011185	51.1152095426966	0.02864559007910308	0.0001	0.17511921770701536	0.8609859580543419	0.8849822806241032	0.7323023059859654	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000152284	TCF7L1	11.642210125356401	11.393732921544741	11.89068732916806	-0.05905463315255767	0.0001	-0.17454989421949083	0.8614333226289047	0.8853882349108452	0.8076853722843079	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000205464	ATP6AP1L	91.4548891218649	90.51450520361767	92.39527304011212	-0.029508697726575935	0.009832969158685716	-0.17407705327176787	0.8618049066902148	0.8857075320078452	0.8854210166062934	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000269964	MEI4	6.7756787968511425	7.08219879564173	6.469158798060556	0.12163175439485978	0.2143839279906933	0.17402113263002725	0.861848854187493	0.8857075320078452	0.8919460098338222	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000276814	AC004801.6	107.88653862518963	109.37736763166474	106.39570961871453	0.039690302810850765	0.028334134311924768	0.1738523099883216	0.8619815328802178	0.8857133999966904	0.9013482257625155	MM1S_coculture_vs_MM1S_monoculture	not_significant
ENSG00000104267	CA2	155.56239812337134	154.46253686563782	156.6622593811049	-0.02033533602827265	0.003454913608646938	-0.173827935417695	0.8620006893183614	0.8857133999966904	0.8723254235532681	MM1S_coculture_vs_MM1S_monoculture	not_significant
