gene_id	gene_name	status	log2FoldChange	padj	pvalue	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture
ENSG00000127951	FGL2	up	1.9619935070368766	0.08289598057121456	0.012102362616770572	53.70039481693868	85.76010339587458	21.640686238002775
ENSG00000100442	FKBP3	up	1.1704549779524978	0.08289598057121456	0.020723173769280564	553.7734867682726	767.0423374385955	340.5046360979499
ENSG00000115414	FN1	up	1.0448499924426804	0.08289598057121456	0.02034901081127451	1331.4221116607605	1793.702633796138	869.1415895253831
ENSG00000137942	FNBP1L	up	1.0147516524215918	0.08289598057121456	0.02598679699779168	142.33882856900928	190.59978877162712	94.0778683663914
ENSG00000138759	FRAS1	up	1.1027144399186088	0.08289598057121456	0.026388389101160308	73.15728898332144	100.01214586418632	46.30243210245656
ENSG00000001036	FUCA2	up	3.4790601737888225	0.08289598057121456	0.002655661202793641	29.330750574986823	54.251365545717874	4.410135604255777
ENSG00000119125	GDA	up	1.6118329038626773	0.08289598057121456	0.017093570892379954	61.26705057081603	92.57997163711609	29.954129504515986
ENSG00000153982	GDPD1	up	1.6406651667375791	0.08289598057121456	0.015122696297667045	80.83611910683284	122.67042631904228	39.00181189462339
ENSG00000164949	GEM	up	1.0332463074931466	0.08289598057121456	0.023271464079065416	126.34297060777232	169.91806365494665	82.76787756059798
ENSG00000152661	GJA1	up	1.1912356907087505	0.08289598057121456	0.018430138673195547	1667.1241353173064	2318.9827414571996	1015.2655291774132
ENSG00000186469	GNG2	up	1.0595525111159099	0.08289598057121456	0.02221064996804925	217.34616955141996	293.93031259726416	140.7620265055758
ENSG00000103832	GOLGA8UP	up	1.956487581840877	0.08289598057121456	0.019045327762912394	25.237302674178157	40.42903531295756	10.045570035398752
ENSG00000115159	GPD2	up	1.317559464554341	0.08289598057121456	0.017320175448459752	324.5701470254938	463.4838898199235	185.65640423106413
ENSG00000279220	GPR1-AS	up	2.272767612505346	0.08289598057121456	0.024936243148703713	8.734455743816227	14.802356155733078	2.6665553318993767
ENSG00000147138	GPR174	up	1.5180433240107247	0.08289598057121456	0.017686119278684832	206.69091655644684	306.64080974595333	106.74102336694027
ENSG00000147697	GSDMC	up	1.1325310880463075	0.08289598057121456	0.020532280484505613	129.93714627122563	178.6577774083431	81.21651513410818
ENSG00000170899	GSTA4	up	1.3938209066678864	0.08289598057121456	0.02628631229353382	21.546230545845017	31.43820054204296	11.654260549647075
ENSG00000135077	HAVCR2	up	2.521154106524677	0.08289598057121456	0.00640786790333695	141.08908151147827	240.66616242965526	41.512000593301266
ENSG00000165259	HDX	up	1.0305748386786686	0.08289598057121456	0.0297799834901047	97.81666427390446	131.51164146402297	64.12168708378591
ENSG00000136929	HEMGN	up	1.4464938464974673	0.08289598057121456	0.01574019893781681	1234.7564971006786	1806.8679366755132	662.6450575258444
