gene_id	gene_name	baseMean	mean_HUVEC_MM1S	mean_MM1S_coculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000278845	MRPL45	1104.8671643468833	1218.7621164135953	1078.1655671894423	0.17676067270538337	0.00759918043714267	1.6302088737722298	0.10305735909351402	0.33481733617125564	0.012578958698416593	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000184428	TOP1MT	602.9049165524785	612.2603282507533	473.60043221627524	0.3701301880291775	0.03529187254676146	1.629946116667761	0.10311288570434056	0.33493581154942265	0.045690581398913514	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000139842	CUL4A	3684.4672720430162	3579.110155390499	3718.1115089168447	-0.054961558015856296	0.0005457525629867144	-1.6294910114474053	0.10320911617096161	0.33513000626948675	0.017575503806519708	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000148396	SEC16A	5854.13540478338	5902.119172993545	4771.699624940095	0.3067008711571537	0.02534179518610981	1.6294829957833206	0.10321081169580962	0.33513000626948675	0.0010247119791243309	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000084710	EFR3B	18.65863095035519	14.988196139886952	25.35189897783629	-0.7391011311951912	0.0967139546485523	-1.629106278570919	0.10329052232612562	0.3353268702820997	0.08632620303276052	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000109466	KLHL2	815.6817617394136	794.64071354835	930.3084164443068	-0.22727406357749022	0.01286839124176653	-1.6286373085432844	0.10338982136202395	0.3354838160379155	0.0012962825892358636	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000237399	PITRM1-AS1	45.858468196658826	51.31191653502352	31.56743812119407	0.6921748492314067	0.10494880357472618	1.6285310156720212	0.10341233820671988	0.3354838160379155	0.25087114620390105	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000179532	DNHD1	575.2887524920264	576.1891416161949	415.10124156979265	0.47259389422120424	0.058628129290149496	1.6284379153003767	0.10343206358406697	0.3354838160379155	0.01820493017234118	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000274114	ALOX15P1	40.98505271061282	34.27653592746304	43.449404694160165	-0.3377293901270287	0.005244131333858828	-1.628435600071405	0.10343255415475354	0.3354838160379155	0.21618767944835132	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000102312	PORCN	326.83821709066814	325.8478937627349	227.4069616577308	0.5179657343184891	0.06919787072266886	1.6283108215307114	0.10345899604444025	0.3354838160379155	0.012671436434609785	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000112378	PERP	4852.372187741162	3801.890482466257	4878.360370958381	-0.35963749945373796	0.03492225606778159	-1.628301710238979	0.10346092703380075	0.3354838160379155	0.000746481741478857	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000278189	RNA5-8SN2	18.235438151955293	47.24778483064801	7.458529625217875	2.5848599875696214	1.743193213153161	1.6281392258390697	0.10349536775773527	0.3354838160379155	0.042975133681735334	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000182150	ERCC6L2	396.50745247837904	374.6978347564935	476.19136211289606	-0.3454039811116577	0.03005600869160989	-1.6280753578485947	0.10350890792031939	0.3354838160379155	0.01053125631884664	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000279529	AC008764.8	21.89385210460256	14.770111977720882	23.164177491111133	-0.6319941367549654	0.054725939794762576	-1.6280658874903007	0.103510915778179	0.3354838160379155	0.06668377263004652	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000169598	DFFB	460.3878302677353	493.7111241380489	450.1360835307249	0.13316464616871318	0.0027007034092837202	1.6279769427663162	0.10352977490318192	0.3354838160379155	0.13730951376721823	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000242522	KLHL6-AS1	9.654393974733587	14.982504551504777	6.290866004340715	1.1889713993552051	0.2786268072074761	1.6276697650607264	0.10359492740109301	0.3356330492661149	0.10176170985373917	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000165516	KLHDC2	443.2008613953833	402.85915846007794	458.8356245058464	-0.18748366503369557	0.007235771614226816	-1.6274858874966294	0.10363394348554637	0.33565242965021197	0.06914572524570625	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000198894	CIPC	327.44640946413966	309.28162856960057	358.9541003157962	-0.21455597229929727	0.009520659371808633	-1.6274615416615474	0.10363911018505949	0.33565242965021197	0.17566875721785438	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000105193	RPS16	15011.239816674371	15251.073789531869	12828.436463447826	0.2495565461581945	0.016876919883343663	1.6273169401860148	0.10366980188604873	0.3356541275760755	0.01242599300036827	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000159860	TCAF2P1	16.754928117110754	23.73310108476008	11.963180101553727	0.9593068037900754	0.18970587320980783	1.6272790957469518	0.1036778355706446	0.3356541275760755	0.14626440795060697	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000164167	LSM6	1050.2801030922049	1030.1803364958598	1171.679934312323	-0.18559709320836268	0.008465626622203942	-1.6270593101822697	0.1037245018207767	0.3356820566030221	0.003036183160745017	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000230736	AL021937.1	85.21588885193488	108.4449475215751	76.00887642732555	0.5099002493424792	0.05965463864094309	1.6270585339358403	0.10372466666786603	0.3356820566030221	0.02624373791663604	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000144369	FAM171B	452.11761759985455	437.0893086644826	504.17764380980776	-0.20578468947461045	0.009400283172467815	-1.6266757148897362	0.10380598916942614	0.3358833820059521	0.024367308561238813	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000126231	PROZ	18.469782995327915	14.1700373179402	19.81865400127405	-0.46993229371555106	0.001473659175600345	-1.6264309541861626	0.10385801039344669	0.3359898410611264	0.11161374890739732	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000164649	CDCA7L	2261.9779304769454	1809.8189073825536	2274.6633829026523	-0.3297262849980514	0.02913073595177783	-1.6262340800079653	0.10389986888819842	0.3360503413000688	5.844119882515444e-05	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000175040	CHST2	18.83443884897842	20.884324671481213	9.667252448722461	1.0726237822167406	0.24106229062334772	1.6259817599054944	0.10395353564186184	0.3360503413000688	0.2776958033629919	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000119705	SLIRP	397.5814881761949	577.476196081392	354.3362371068354	0.7038567264493468	0.13278967337574052	1.625869838825243	0.10397734753763004	0.3360503413000688	0.013717872085223706	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000230989	HSBP1	836.4767576936955	1120.4426562197732	782.1183198327435	0.5183316895344844	0.07216322698681596	1.625850049801163	0.1039815582246109	0.3360503413000688	0.0015361907918192623	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000182162	P2RY8	2445.610953072448	1884.7050439018585	2465.0887755778417	-0.3872107527820012	0.040413637189852566	-1.6257519478600242	0.10400243424932928	0.3360503413000688	0.004412961320712201	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000218510	LINC00339	120.37818950787599	88.14967570779811	122.45073750920132	-0.47189313016187356	0.051018861950506936	-1.6256552288041004	0.10402301925673069	0.3360503413000688	0.02164100366358123	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000103222	ABCC1	2282.861919379071	2296.3845440681325	1773.6957851270138	0.37251311761509126	0.03734241663030594	1.6256463597490463	0.10402490704639095	0.3360503413000688	0.003054096593824552	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000136718	IMP4	2938.749817697641	2965.408956957512	2505.8740875341223	0.24287255336172384	0.01571970508923594	1.625554316023732	0.10404450027755785	0.3360503413000688	0.0014103880575823435	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000070669	ASNS	166.51035613039753	202.33566525727807	156.0671213634984	0.3735300657196453	0.0323969589313665	1.6255030310315663	0.10405541852069289	0.3360503413000688	0.07895588362575685	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000007968	E2F2	10273.639799562246	11261.602602081204	10120.544445911037	0.15411802226500787	0.006385155369924515	1.62544420784982	0.10406794271638162	0.3360503413000688	0.004801940344865723	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000231304	SGO1-AS1	13.121917998065577	16.580951325374702	10.898469595373173	0.5835481929260418	0.019832138906176636	1.6247116116249813	0.10422402202629216	0.33649251131141505	0.17068416796747216	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000249379	AL033397.2	11.625022561901785	18.655058118053955	8.57918400601743	1.0770908571565163	0.23563478339283023	1.6245196319411936	0.10426495394812034	0.33656282801806003	0.12446666826457804	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000197324	LRP10	2216.6620001592723	2225.0055072125333	1626.3640947920746	0.4520393348952874	0.05528376845762455	1.6243096829884125	0.10430973170777366	0.33660736562056287	0.0015625842687525427	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000168374	ARF4	2818.4190186602696	2767.171528489429	3139.5506741529994	-0.18211510965479313	0.00872070901878683	-1.6241966327420967	0.10433384930779614	0.33660736562056287	0.008951132864427893	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000240143	AL023653.1	36.575179985117614	50.88228086458475	31.338618837577272	0.6904931800513452	0.10483110801519001	1.6241063535382656	0.10435311222279109	0.33660736562056287	0.07214243875173032	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000174606	ANGEL2	3431.4070290076365	3340.2903812186833	3954.2330274031265	-0.24339084258415428	0.015909761588281827	-1.6240801852244464	0.10435869629589033	0.33660736562056287	0.0011763295694277212	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000266126	AC005730.3	11.049829593602201	16.485920899373863	7.6726322398229385	1.0554667154299802	0.2138012847219712	1.6239812842402621	0.10437980298319695	0.33660736562056287	0.08736492099995373	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000184436	THAP7	1083.4974349881468	1070.0384522048855	717.4795133014592	0.5763220320426046	0.0896071790414255	1.6239162673855223	0.10439368022717052	0.33660736562056287	0.004906783744046401	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000135338	LCA5	127.31620839935044	183.8752585944493	113.98127338657112	0.6875334483001636	0.12217412502964288	1.6234680475511674	0.10448938846396727	0.33664225520797997	0.01446337478817857	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000166483	WEE1	3649.283044977069	3591.186114628903	3980.7613192162394	-0.14856429384800493	0.0057704163954068015	-1.6234508925304112	0.10449305295410172	0.33664225520797997	0.006638567756504624	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000180304	OAZ2	1585.5218704844838	1845.4928356277899	1541.4276599237262	0.2596618715398268	0.017843450525313158	1.6233627412702272	0.104511884586042	0.33664225520797997	0.010170605900906399	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000145088	EAF2	804.5665360457838	991.3963747894422	772.6278131100449	0.35948246801892564	0.034191807491150875	1.6233025062704654	0.10452475405577111	0.33664225520797997	0.005002729960154206	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000222808	RNU4-47P	24.448590095472575	26.23165984830103	16.63128925142303	0.6419156930145097	0.0648036235753086	1.6232967534694316	0.1045259832325695	0.33664225520797997	0.19464851400888253	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000276591	GXYLT1P5	11.233926269784925	16.327198263502385	7.497002230917093	1.0732637917791346	0.2228004080719662	1.6232908779148687	0.1045272386494468	0.33664225520797997	0.08787130516674035	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000101193	GID8	1700.4634383020268	1498.7730731575155	1721.4991927553326	-0.19982129100254206	0.010298288396677364	-1.623150954209489	0.10455713937930305	0.33664225520797997	0.003034688071345746	HUVEC_MM1S_vs_MM1S_coculture	not_significant
ENSG00000125347	IRF1	2042.3666125710386	2054.9702669978074	1616.593323026973	0.3460655633758977	0.03220745767795962	1.6231480735970123	0.10455775501764951	0.33664225520797997	0.02917491009201612	HUVEC_MM1S_vs_MM1S_coculture	not_significant
