gene_id	gene_name	baseMean	mean_HUVEC_MM1S	mean_MM1S_monoculture	log2FoldChange	dispersion_method_of_moments	stat	pvalue	padj	welch_logCPM_pvalue	comparison	status
ENSG00000174720	LARP7	1747.8528621629127	1887.6719502713731	1170.853108817567	0.6888141054087497	0.06768310926339402	2.236274829471765	0.025333774174123327	0.08465556112407667	0.00942319661217537	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000236859	NIFK-AS1	107.66046347904381	117.85498024090568	65.46676536705232	0.8433091440451289	0.09068311042823952	2.236263370656971	0.025334524324333876	0.08465556112407667	0.00506012973961529	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000204569	PPP1R10	2391.173717332773	2123.7872888986635	2498.431687681738	-0.2343325739655448	0.007479124789752003	-2.2360922938993695	0.025345726133904976	0.08467689075116201	0.0010179835055915127	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000262703	AC009121.1	25.404817065023703	14.930195518398492	33.00448545325248	-1.118597908395556	0.1330546504787766	-2.235879881846043	0.025359640471612873	0.08469882512846706	0.06336559265290909	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000101265	RASSF2	2571.264710753858	2771.0451245615845	1751.412258846597	0.6617599747288692	0.0626676858246119	2.235844921214793	0.02536193124827825	0.08469882512846706	3.348164669369276e-05	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000230330	HMGN2P3	47.87135637305432	52.292360867965215	24.532600690154936	1.0765210011276178	0.13764234005268863	2.235742577807873	0.02536863827470277	0.08470512643004974	0.037612249304633895	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000133997	MED6	358.12330189250076	385.5546441070109	333.543437359601	0.20876935238643995	0.0034940908706775327	2.23536642911949	0.02539330218898095	0.08477137146028917	0.1060900740485326	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000137310	TCF19	7562.937601113565	7200.62625063724	8352.94934870584	-0.2141494849723148	0.006486534266126305	-2.2350959629845844	0.025411049363223557	0.08481450531052755	0.00020384331834422627	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000285933	AP003498.2	134.64980697220352	114.82981333025526	155.02274570490198	-0.4313600895617801	0.019298702924336313	-2.234840408165333	0.025427827962241134	0.08485439057737627	0.03186027838241391	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000283930	AL117339.5	27.26552110353778	29.523657079100346	10.333888541663285	1.4705485637705764	0.24930059269158544	2.2345993902555183	0.025443660915040682	0.0848911056123049	0.010709708310703768	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000105329	TGFB1	920.5749735672679	650.3291967234364	1457.185803621998	-1.1633289099345796	0.19423178895107107	-2.2344705252823944	0.025452129814341765	0.08489658509951678	0.0007457488152476747	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000280435	AC006058.4	372.5237750952767	346.83081173534043	400.09052502245567	-0.2058179002200597	0.0034270044385452353	-2.2344273866380786	0.02545496539517179	0.08489658509951678	0.007281443046893199	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000187109	NAP1L1	15407.123972862772	16514.954488802792	11554.57604180485	0.515289917751148	0.038259924314317545	2.2342597847316306	0.025465984764645556	0.0849172201649177	0.0013043087811318208	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000184451	CCR10	516.5107530345925	477.40551798585784	589.8296907279511	-0.3047954788869423	0.011522371767267201	-2.233956720166398	0.025485920915114695	0.08496757507898132	0.03701117888003317	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000116032	GRIN3B	35.49782255621584	23.5550165058763	57.23632378348143	-1.2631414611299354	0.2009881774222342	-2.233828745421596	0.025494343385814418	0.08497953268568224	0.0012779220876775075	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000273226	AL391834.2	53.711297948447175	63.18916980176484	33.56372525163183	0.9028118477529045	0.09519801755178918	2.233727908963231	0.02550098148610607	0.08498375810370548	0.02044642207352894	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000173614	NMNAT1	254.47668277967284	278.1099374931362	212.47055390161302	0.3875927452045999	0.017557563446646433	2.2336625768878693	0.025505283118360138	0.08498375810370548	0.07586845274503695	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000197566	ZNF624	96.22704301719436	121.30937638823018	71.45937400517168	0.7593706489430203	0.07227022095528343	2.233271426109126	0.025531050627391555	0.08505348865879656	0.06506862661845074	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000136689	IL1RN	12.093517966391977	23.05463613237859	4.6512954449977455	2.193003854488691	0.5766906325426009	2.233181749540654	0.025536961347479587	0.08505613413728161	0.03632869964825877	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000077150	NFKB2	6358.899938912674	5492.2431166838205	8205.754405822467	-0.5791970587561076	0.0483292753998335	-2.233112521887313	0.02554152505789763	0.08505613413728161	7.700786331508823e-05	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000139508	SLC46A3	48.069904590538776	30.340714915888437	53.24213653019759	-0.8012174685159656	0.06728635488062729	-2.2327595265402533	0.025564806624153846	0.08508364098106162	0.005593410364573033	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000147439	BIN3	464.13889344314674	489.0420672510217	421.4612199104617	0.21432242358286754	0.0044343796180861235	2.2327096624224114	0.02556809685729499	0.08508364098106162	0.04343801975719428	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000228463	AP006222.1	21.828443631145866	25.906568987016215	13.454525231794884	0.9201638227979644	0.06765963361067853	2.2325500916215475	0.025578628436469568	0.08508364098106162	0.028572919482610083	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000050405	LIMA1	486.1992482971494	452.2878701199352	523.4636080346604	-0.2106313027920176	0.004356348646200476	-2.232541938571909	0.025579166633713627	0.08508364098106162	0.04040003892190332	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000096872	IFT74	281.66068629572874	310.9513116878426	212.37334824316818	0.549011312811674	0.03962794627936209	2.232533929759709	0.02557969531912689	0.08508364098106162	0.020377752099396188	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000184916	JAG2	29.62163175982119	13.65547870100725	58.39499230010724	-2.056784432157426	0.5678698440927723	-2.2325293595407967	0.025579997017049324	0.08508364098106162	0.00292922580818348	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000225828	FAM229A	184.33840845865063	142.57583807144326	267.3180629190709	-0.9044732085871553	0.11293192282956947	-2.2324736151015556	0.025583677172021264	0.08508364098106162	0.0034623662696171694	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000262879	AC068152.1	135.31005014326468	113.14525741718404	149.70023414856175	-0.4023495822471048	0.01568735315094242	-2.232128705153104	0.025606457737844906	0.08510438661650241	0.06864605621880161	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000182541	LIMK2	1821.6233402564815	1655.8845588307606	2183.4376288979183	-0.3988939961273417	0.0224847959365153	-2.2321193706531304	0.025607074505435815	0.08510438661650241	0.00022833739763022056	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000206418	RAB12	587.9092739318396	631.6791356423706	484.9494646850367	0.38101230267847785	0.019178053278894935	2.2320883772099975	0.025609122457837953	0.08510438661650241	0.02513700825687481	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000152082	MZT2B	840.3891533753222	543.8562448773697	1423.2376199194289	-1.3870602836603094	0.27703841581102207	-2.2320477855849483	0.025611804843184635	0.08510438661650241	0.0003973411909141673	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000051825	MPHOSPH9	1390.1441867754868	1491.598551527876	1104.3874148039022	0.43344345703999215	0.026390135345126856	2.232012607639743	0.02561412967704326	0.08510438661650241	0.03659683035441643	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000266124	MIR5587	47.33787547088766	27.986700544783726	80.98168668046922	-1.516187312529836	0.3089744041113178	-2.231628133111177	0.025639550664996832	0.08517274552665205	0.016772900659833157	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000173264	GPR137	993.6840032187187	697.0253931326391	1587.7846710811261	-1.1871518687037097	0.20293319572415935	-2.2315146237839354	0.02564705993496306	0.08518158840240142	7.151642978199596e-05	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000258056	AC009779.2	85.81752732488883	95.52729529924393	51.58312993833132	0.8826283933488408	0.09795982480573892	2.231302848200614	0.02566107514717132	0.0851991348509879	0.022683796128864654	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000241962	AC079447.1	26.594026425846632	33.81751604205375	18.13521992830805	0.8809132864882582	0.07092962154832672	2.2312882795705438	0.02566203953600859	0.0851991348509879	0.017149315423494967	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000205038	PKHD1L1	56.12112106026653	74.26413657150687	40.06271011535063	0.8821923468250648	0.09369044114646703	2.2308136893659603	0.02569347278260312	0.08527790558359388	0.1418036593295855	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000121350	PYROXD1	959.8693555335119	1035.5442103510395	731.2589714206191	0.5016451339942904	0.03527764756047546	2.230783538118703	0.025695470896553215	0.08527790558359388	0.04445840696484694	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000208028	MIR616	47.462672512028206	103.32088020649843	19.567450775057953	2.3711673604168664	0.7846141329050481	2.2306364321224637	0.025705221493630925	0.08529415734659672	0.0013059221428894869	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000163961	RNF168	3031.3037406519306	3216.7533591014794	2444.076093895685	0.39624523913457255	0.022386720819192393	2.2303666355713	0.02572311268114412	0.08532177257235553	0.00021625722737927893	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000272695	GAS6-DT	138.83806210250398	157.14035004892105	112.58728268724066	0.4792001590467021	0.025675711282218336	2.230330064210123	0.02572553868941371	0.08532177257235553	0.02973979098350198	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000233822	HIST1H2BN	18.288623024875896	24.21555367711024	12.282867825103864	0.9512076860962948	0.07174803370226666	2.2302656010803523	0.02572981541585076	0.08532177257235553	0.017824838967913544	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
ENSG00000185619	PCGF3	692.1185931872947	633.8805655482224	732.7344728761872	-0.20892604120487177	0.004854922964467926	-2.2301459227517495	0.025737756956779524	0.08532177257235553	0.05164761949725995	HUVEC_MM1S_vs_MM1S_monoculture	not_significant
