gene_id	gene_name	MM1S monoculture-1	MM1S monoculture-2	MM1S monoculture-3	MM1S cocultured-1	MM1S cocultured-2	MM1S cocultured-3	HUVEC-MM1S-1	HUVEC-MM1S-2	HUVEC-MM1S-3
ENSG00000196505	GDAP2	337.8108585370185	344.15445883598767	375.9149445689515	482.17063175910704	465.93729972026085	451.4120453035169	439.2546509594601	432.8906548780725	488.2897697891459
ENSG00000196507	TCEAL3	172.89532129847404	104.64155842986112	120.15002975146868	334.91084020964155	331.3038590078909	338.5590339776377	287.1357247050569	276.64018181557293	275.19840095572476
ENSG00000196510	ANAPC7	957.5740871915485	936.348167283498	893.3927954787423	1051.0141694016138	1121.2853714231208	1095.9763599917117	998.2241965451665	963.1176700245873	954.0925107064232
ENSG00000196511	TPK1	34.57906425969481	40.30637806187243	64.23862976811196	51.33055591152797	38.938102951126616	60.767006098550354	45.00559948355124	33.299281144467116	33.19513785847264
ENSG00000196517	SLC6A9	1687.7243286751043	1585.125829548637	1566.708803788953	1082.9905812809263	1090.2668826315453	1042.8052296554802	1169.245474582661	1194.9318964533775	1290.3271328857913
ENSG00000196526	AFAP1	71.81805653936614	79.83763346870886	70.18665104293714	74.05063803630266	81.17604513539956	73.78850740538257	84.61052702907632	133.19712457786846	63.177843020964055
ENSG00000196531	NACA	10839.206681404334	10331.609868974954	10656.474915976796	8716.938175205218	9043.539402360813	8729.8315011221	9724.80993640575	9364.782451090136	9178.991023317014
ENSG00000196535	MYO18A	3521.7446984489175	3088.863780318493	3290.445369233291	3632.688686394529	3730.7982369952333	3656.871617002048	3510.436759716996	3621.9371952520382	3741.4132799194645
ENSG00000196544	BORCS6	239.39352179788713	199.20652234425413	229.59362120825202	201.9562855535527	232.30868201350117	153.00264035527857	187.22329385157315	266.39424915573693	210.94974703610032
ENSG00000196547	MAN2A2	3951.3230736751257	3824.455179947665	3987.553462642802	2500.0505182483544	2503.9180101114302	2354.721486318826	2644.529025653471	2648.573592567615	2498.201826574731
ENSG00000196549	MME	101.0772647591079	79.83763346870886	71.37625529790219	135.47900822550827	145.19292625843823	154.08776546418125	109.81366273986502	92.21339393852432	107.08108986604077
ENSG00000196550	FAM72A	315.20147036721806	331.75249635541155	406.84465519804246	591.5636197672815	560.3127017882457	582.7121834807418	534.6665218645887	535.3499814764328	497.92706787708954
ENSG00000196562	SULF2	4689.453099218611	4260.8492347329375	4332.538696582663	2907.329027448019	2884.0594897698866	2871.241038156504	3269.2067464851616	3385.00000249333	3455.5067699771357
ENSG00000196569	LAMA2	21.27942415981219	16.277575755756175	15.464855314545474	22.720082124774677	29.038585251687646	36.89425370269129	19.802463772762543	14.088157407274547	6.424865391962446
ENSG00000196576	PLXNB2	2000.265871022346	1764.954285516991	1740.3910250138483	965.1827480413539	929.2347280540047	912.590216587158	1512.1881426473215	1390.8853585727418	1567.667155638837
ENSG00000196584	XRCC2	2876.71215360461	2905.159711074959	3073.9373948296543	3845.584270748899	3733.43810838175	4269.967303532065	4071.206529282045	3934.4381413770375	4119.4095271465885
ENSG00000196586	MYO6	6149.753582185723	6449.795612554625	5873.076206762385	7331.013165593963	7354.021714989896	7794.453657247986	6457.403413899931	6682.909577378054	6466.627017010202
