Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Apical Junction,-0.28698988561751293,-1.4996533038167357,1.000000e-03,2.822931e-02,2.100000e-01,55/137,25.06%,LAMB3;HRAS;SYMPK;CERCAM;TUBG1;SHC1;KCNH2;RAC2;GAMT;ITGA3;TMEM8B;SIRPA;BMP1;JAM3;GRB7;PKD1;TSPAN4;SLC30A3;MAPK11;CLDN15;AMH;AKT2;MAPK13;ADAM15;TAOK2;NLGN2;PFN1;ZYX;TSC1;AMIGO1;SLIT2;RHOF;MYH9;NECTIN2;NRTN;CRAT;IRS1;COL16A1;INPPL1;THBS3;TRAF1;ACTN4;JUP;CRB3;PLCG1;ITGB4;SYK;NLGN3;MAP4K2;LDLRAP1;MDK;IKBKG;B4GALT1;VAV2;RRAS
prerank,DNA Repair,-0.2858922107303954,-1.4958709014080358,7.058824e-03,2.730060e-02,2.190000e-01,45/145,16.13%,NME3;NME1;SNAPC4;GUK1;APRT;TAF1C;NT5C;SURF1;AAAS;NME4;ELL;ADRM1;EDF1;VPS37B;CANT1;VPS28;POLR2E;POLR3C;POLR1C;GTF3C5;TARBP2;ERCC2;POLL;POLD1;DDB2;POLR2C;ADA;ERCC3;ZNF707;ITPA;NELFCD;ZNRD1;SRSF6;POLR2A;POLE4;POLR2H;POLR2I;SSRP1;SEC61A1;GPX4;DDB1;NELFB;POM121;MPG;SUPT5H
prerank,Unfolded Protein Response,-0.2871488601476368,-1.4322778815734207,1.511335e-02,4.243377e-02,3.260000e-01,29/108,10.09%,SLC7A5;YIF1A;RRP9;EEF2;WFS1;EXOSC5;EIF4A1;ZBTB17;PREB;LSM4;EXOSC4;KHSRP;ATF3;ARFGAP1;SRPRA;ATF4;SHC1;ALDH18A1;CEBPB;EIF4A3;CXXC1;EIF4EBP1;TATDN2;EDC4;EIF4G1;CHAC1;GEMIN4;HYOU1;IMP3
prerank,Glycolysis,-0.2635281345051663,-1.4175487718791446,1.570681e-02,4.549194e-02,3.640000e-01,65/166,25.20%,COL5A1;CITED2;ENO1;B3GAT3;MED24;MDH2;ISG20;ALG1;GMPPB;PGAM1;MPI;AKR1A1;QSOX1;ABCB6;TSTA3;XYLT2;CHPF2;SLC16A3;GUSB;POLR3K;GMPPA;SLC37A4;PC;SLC25A10;PYGB;B4GALT7;PKM;ANKZF1;GALK1;EXT2;CHPF;RBCK1;B4GALT2;MIF;G6PD;HSPA5;PKP2;B3GALT6;IRS2;GYS1;LHPP;HK2;SPAG4;TALDO1;PHKA2;CHST2;PAM;PSMC4;TPBG;MET;BIK;CHST12;HDLBP;AGRN;AK4;TPI1;EFNA3;ELF3;GALE;GPC1;PPFIA4;SRD5A3;PGLS;B4GALT1;KDELR3
prerank,Fatty Acid Metabolism,0.2857732254475957,1.388877210084929,2.814570e-02,6.228615e-02,5.680000e-01,46/128,22.29%,HSPH1;SERINC1;HIBCH;HMGCS1;HSP90AA1;DLD;IDI1;HSDL2;EHHADH;SDHD;BCKDHB;CRYZ;HSD17B4;IDH1;HSD17B11;SDHC;DECR1;SUCLA2;PPARA;HCCS;KMT5A;ADIPOR2;ALDH3A2;ACAT2;GPD2;METAP1;ACSL4;BLVRA;UGDH;NBN;PDHB;HADHB;ETFDH;SMS;ACOX1;HSD17B7;ELOVL5;CPOX;PRDX6;RAP1GDS1;ADSL;FH;RDH11;ECI2;ACADM;CCDC58
prerank,Notch Signaling,-0.3661580526761851,-1.3290999132087573,9.698276e-02,8.661720e-02,5.970000e-01,13/27,29.83%,KAT2A;PSEN2;DTX2;FZD5;NOTCH1;PPARD;CCND1;HES1;LFNG;PSENEN;FZD7;HEYL;FZD1
prerank,Adipogenesis,-0.24730435374487958,-1.3165039279411812,3.703704e-02,8.882667e-02,6.290000e-01,49/168,16.82%,PIM3;CHCHD10;SLC19A1;UCP2;ESRRA;CYC1;ABCB8;PREB;MDH2;SULT1A1;PEX14;DGAT1;TKT;ACO2;SLC1A5;IDH3G;VEGFB;ATP5PO;ITGA7;PEMT;MIGA2;COQ9;UQCR11;UCK1;SCARB1;POR;CD151;UQCRC1;SLC25A10;RETSAT;ESYT1;SLC5A6;JAGN1;TST;LIPE;COX6A1;RREB1;COX8A;NMT1;GPX4;PFKL;ECH1;DHRS7B;NDUFB7;SLC27A1;SLC25A1;ACLY;ECHS1;CRAT
prerank,Hedgehog Signaling,-0.36264815646185355,-1.2914681045100695,1.064718e-01,1.030657e-01,6.990000e-01,14/24,31.51%,TLE1;PML;LDB1;MYH9;ETS2;TLE3;RTN1;SLIT1;NRP2;CRMP1;AMOT;VEGFA;ADGRG1;HEY1
prerank,PI3K/AKT/mTOR  Signaling,0.27457732130250934,1.2752633005720784,8.243728e-02,1.461141e-01,8.870000e-01,30/93,17.56%,ACTR2;RALB;ITPR2;MAP3K7;ACTR3;PIKFYVE;IRAK4;CLTC;PPP2R1B;RPS6KA3;UBE2D3;PTEN;EIF4E;UBE2N;CAB39;PTPN11;GSK3B;RIT1;MAPK9;HSP90B1;TBK1;PRKCB;CDK1;NCK1;PRKAR2A;PLCB1;PIK3R3;DAPP1;CDKN1B;YWHAB
prerank,Oxidative Phosphorylation,-0.23174286790203233,-1.2747728131441707,4.687500e-02,1.123023e-01,7.490000e-01,51/196,15.03%,RHOT2;NDUFS8;TIMM13;CYC1;MDH2;NDUFS7;ATP6AP1;SURF1;ATP5F1D;ATP6V1F;TIMM50;MRPS12;MRPL11;SDHA;PMPCA;ACO2;PHB2;IDH3G;NDUFV1;IDH2;SLC25A11;ATP5PO;TCIRG1;UQCR11;COX4I1;POR;MRPL34;LDHB;UQCRC1;ATP5MC1;NDUFA3;RETSAT;ECI1;ATP6V0B;BAX;SLC25A3;GPI;SLC25A6;ATP5MC2;NDUFB8;IDH3B;COX6A1;CYB5R3;ATP5F1B;ACAA1;COX8A;GPX4;HTRA2;ECH1;NDUFB7;NDUFB2
